uuid,xml src,md src,marketing loc,docs loc
7bb8a19c-4b80-4911-879d-f9941baa3b62,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/t_mob_mc-device-coop_android_.xml,help/android/c-marketing-cloud/t-mob-mc-device-coop-android-.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/t_mob_mc-device-coop_android_.html,https://docs.adobe.com/content/help/en/mobile-services/android/experience-cloud-android/t-mob-mc-device-coop-android-.html
56d6f155-efec-4b3f-a972-a63155729167,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/c_mob_privacy-gdpr-android.xml,help/android/c-mob-privacy-gdpr-android/c-mob-privacy-gdpr-android.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/c_mob_privacy-gdpr-android.html,https://docs.adobe.com/content/help/en/mobile-services/android/gdpr-privacy-android/c-mob-privacy-gdpr-android.html
87d7dcb6-82a8-46e3-a6ed-7f895a22f2af,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/c_troubleshooting-push-messaging.xml,help/ios/messaging-main/push-messaging/c-troubleshooting-push-messaging.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/c_troubleshooting-push-messaging.html,https://docs.adobe.com/content/help/en/mobile-services/ios/messaging-ios/push-messaging/c-troubleshooting-push-messaging.html
5550a394-6f3f-4b87-b840-89621d8a0c1e,mobile-services-master/mobile-unity-master/src-migrate/project.xml,help/unity/project.md,https://marketing.adobe.com/resources/help/en_US/mobile/unity/project.html,https://docs.adobe.com/content/help/en/mobile-services/unity/project.html
bb603013-fca9-44a2-820a-59e1c85d9444,mobile-services-master/mobile-services-users-master/src-migrate/t_acquisition_link.xml,help/using/acquisition-main/c-marketing-links-builder/t-create-edit-adobe-links/c-use-legacy-acquisition-links/t-acquisition-link.md,https://marketing.adobe.com/resources/help/en_US/mobile/t_acquisition_link.html,https://docs.adobe.com/content/help/en/mobile-services/using/acquisition-main-ug/create-manage-link-destination/legacy-acquisition-links/t-acquisition-link.html
d10e691b-105a-4165-a49d-d046ce250acd,mobile-services-master/mobile-services-users-master/src-migrate/c_schedule-in-app-message.xml,help/using/in-app-messaging/t-in-app-message/c-schedule-in-app-message.md,https://marketing.adobe.com/resources/help/en_US/mobile/c_schedule-in-app-message.html,https://docs.adobe.com/content/help/en/mobile-services/using/messaging-ug/inapp-messages/c-schedule-in-app-message.html
2527b3ae-a447-4b2e-9e90-b3b8ec8cb47a,mobile-services-master/mobile-xamarin-master/src-migrate/c_classes-enums-interfaces.xml,help/xamarin/c-android/c-classes-enums-interfaces.md,https://marketing.adobe.com/resources/help/en_US/mobile/xamarin/c_classes-enums-interfaces.html,https://docs.adobe.com/content/help/en/mobile-services/xamarin/android-xamarin/c-classes-enums-interfaces.html
d7709203-f793-4982-adaa-9c3c914aca2b,mobile-services-master/mobile-services-users-master/src-migrate/acquisition_link_manual.xml,help/using/acquisition-main/c-marketing-links-builder/acquisition-link-manual.md,https://marketing.adobe.com/resources/help/en_US/mobile/acquisition_link_manual.html,https://docs.adobe.com/content/help/en/mobile-services/using/acquisition-main-ug/create-manage-link-destination/legacy-acquisition-links/acquisition-link-manual.html
74c30379-6cdf-4318-9db8-e14fb63aa18a,mobile-services-master/mobile-unity-master/src-migrate/library_calls.xml,help/unity/library-calls.md,https://marketing.adobe.com/resources/help/en_US/mobile/unity/library_calls.html,https://docs.adobe.com/content/help/en/mobile-services/unity/library-calls.html
94c8a924-5156-4742-8b5b-88d9ea13bfed,mobile-services-master/mobile-services-users-master/src-migrate/t_app_store_app.xml,help/using/manage-apps/c-app-store/t-app-store-app.md,https://marketing.adobe.com/resources/help/en_US/mobile/t_app_store_app.html,https://docs.adobe.com/content/help/en/mobile-services/using/manage-apps-ug/app-store/t-app-store-app.html
b368959b-d985-436e-8b3e-97e355a97951,mobile-services-master/mobile-universal-4x-master/src-migrate/dev_qs.xml,help/windows-appstore/c-getting-started/dev-qs.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/dev_qs.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/getting-started-win-appstore/dev-qs.html
f45dac3b-cd2e-4fba-a3b2-c243640ecfa4,mobile-services-master/mobile-uwp-4x-master/src-migrate/video_qs.xml,help/universal-windows/analytics/video-qs.md,https://marketing.adobe.com/resources/help/en_US/mobile/uwp/video_qs.html,https://docs.adobe.com/content/help/en/mobile-services/universal-windows/analytics-univ-win-plat/video-qs.html
6ece4d27-ef86-435c-a6f7-bd76be1c95ca,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/products.xml,help/ios/analytics-main/products/products.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/products.html,https://docs.adobe.com/content/help/en/mobile-services/ios/analytics-ios/products-variable/products.html
a1f86814-6b1e-4fe1-9400-f443b92405f1,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/amm.xml,help/ios/amm/amm.md,,
5439509d-cc18-46ef-97d6-c18059e0d190,mobile-services-master/mobile-xamarin-master/src-migrate/c_ios.xml,help/xamarin/c-ios/c-ios.md,,
c764e65c-476d-47a4-a463-ac232d011824,mobile-services-master/mobile-uwp-4x-master/src-migrate/target.xml,help/universal-windows/target/target.md,,
97658bd6-4c4f-4875-abe9-36dad4ec8bae,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/aam_methods.xml,help/ios/amm/aam-methods.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/aam_methods.html,https://docs.adobe.com/content/help/en/mobile-services/ios/aam-methods.html
23a5bc0a-54f0-42a7-af1e-c8cbb509dfce,mobile-services-master/mobile-uwp-4x-master/src-migrate/overview.xml,help/universal-windows/overview.md,https://marketing.adobe.com/resources/help/en_US/mobile/uwp/overview.html,https://docs.adobe.com/content/help/en/mobile-services/universal-windows/overview.html
8b8a9bc3-0737-4de2-9792-0b112aa4cf65,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/device_versions.xml,help/ios/reference/device-versions.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/device_versions.html,https://docs.adobe.com/content/help/en/mobile-services/ios/sdk-reference-ios/device-versions.html
94bde8cf-f9d5-4374-a9a1-c2c3509cdbb7,mobile-services-master/mobile-uwp-4x-master/src-migrate/extensions.xml,help/universal-windows/extensions/extensions.md,,
7dce8ab2-2a5d-4384-ac1e-e31dfaa33654,mobile-services-master/mobile-services-users-master/src-migrate/t_Interstitials.xml,help/using/acquisition-main/c-marketing-links-builder/t-create-edit-adobe-links/t-interstitials.md,https://marketing.adobe.com/resources/help/en_US/mobile/t_Interstitials.html,https://docs.adobe.com/content/help/en/mobile-services/using/acquisition-main-ug/create-manage-link-destination/marketing-links-builder/t-interstitials.html
